k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.20) dP/dk(z=0.40) dP/dk(z=0.60) dP/dk(z=0.80) dP/dk(z=1.00) dP/dk(z=1.20) dP/dk(z=1.40) dP/dk(z=1.60) dP/dk(z=1.80) dP/dk(z=2.00) 
1.5678 -192.8006988243615 -134.81793283172004 -94.66298386723133 -68.10353584006539 -49.69383329787974 -37.20709331279953 -28.27259888056104 -21.925653418950056 -17.356876246201182 -13.987123938218922 -11.452500109527625 
1.5994 -186.08516054764863 -130.23501852159322 -91.69529208965308 -65.55395777886011 -47.7870871980155 -35.720684437594784 -27.09084215247458 -20.965129802929297 -16.573633454854413 -13.35001069976391 -10.911006651544763 
1.6318 -179.81883647929715 -125.47082345995912 -88.11446242348538 -63.109104552133644 -45.953806677161026 -34.30494577283619 -25.991015530608003 -20.080086189656654 -15.86019375675692 -12.712553974561395 -10.3713525165026 
1.6647 -174.40765082471773 -121.43270803833873 -85.19318241478041 -60.90383472855301 -44.27716714362094 -33.00644016813834 -24.99101897431831 -19.286813330412727 -15.194504596187109 -12.170457732168153 -9.914419904599246 
1.6984 -167.92755753020572 -116.96406078195588 -82.06330072060516 -58.53691762164996 -42.52692870685392 -31.668131111938905 -23.91988963585333 -18.403941931052543 -14.480726755926657 -11.60802823215392 -9.453884903705134 
1.7327 -162.60458512006755 -113.19410072588983 -79.02220891470287 -56.54715119820911 -41.0195671920623 -30.50836384441706 -23.009395184538917 -17.682662807502375 -13.90343089685199 -11.120473978448299 -9.020295096831832 
1.7677 -156.77209463393925 -109.2126019451062 -76.41649886407288 -54.409069811000656 -39.4350262626115 -29.2922073719579 -22.088845610896417 -16.95577045122409 -13.30657048890571 -10.597634678777743 -8.595606157863315 
1.8034 -151.6946490917101 -105.26898775430867 -73.69048981547942 -52.460221724578346 -37.988989144660195 -28.20972420522891 -21.23060669416958 -16.276018372225423 -12.751585962133184 -10.157966557367732 -8.211134157077613 
1.8398 -146.2013315769077 -101.49143685576442 -70.81756581367938 -50.47078353412418 -36.51585876182749 -27.091826571345024 -20.344819209420105 -15.580642038659676 -12.185511819282699 -9.701608140554665 -7.83964412830698 
1.877 -140.94159494361583 -97.88492855971342 -68.29671678430661 -48.597985209744145 -35.141381967395844 -26.027460805062997 -19.54861757278695 -14.937437405027318 -11.656238548983906 -9.26388407211671 -7.483951762320823 
1.9149 -136.262846294175 -94.3254059950278 -65.85522558736385 -46.812702054083786 -33.806113030781184 -25.026263926238435 -18.77089558580585 -14.331899304409289 -11.194033657936153 -8.862471655031111 -7.137859074021119 
1.9536 -131.202088116512 -91.26825136272561 -63.481671928839674 -45.11621522478522 -32.56283064847462 -24.067521720324997 -18.039873674032947 -13.766356177276652 -10.715107207943408 -8.489854253847179 -6.8244793590833925 
1.993 -126.54415779197382 -87.70380192162135 -61.19162064644998 -43.43132206308158 -31.348521806928893 -23.165183597190634 -17.337901697644764 -13.207444931407949 -10.26486794778318 -8.124016625631596 -6.522430823978718 
2.0333 -121.68912008179899 -84.31460869753917 -58.78984542198789 -41.717761139100546 -30.08205065953997 -22.21097384909983 -16.60925742209654 -12.628610840197293 -9.825615839158715 -7.741004374821363 -6.223923555812562 
2.0744 -117.34733961155467 -81.53563146504737 -56.66023575996233 -40.224809553991165 -28.959138545169807 -21.368074431414996 -15.979552910261297 -12.14593753680611 -9.418289875935208 -7.435383249971903 -5.949287930503976 
2.1163 -113.17820219719269 -78.33434838051551 -54.62528928974966 -38.742173526293286 -27.90651156325344 -20.588179200563154 -15.35316884438969 -11.673378674476927 -9.045479462908427 -7.132046429134055 -5.692834751959845 
2.159 -108.82478845374574 -75.4602926035736 -52.57449038855225 -37.27308462439197 -26.830016228918677 -19.784298353667225 -14.75779441613906 -11.178676919581331 -8.669810500554402 -6.813547302177703 -5.444788429060468 
2.2026 -104.5440784787954 -72.542235124985 -50.52854726585534 -35.81927490058014 -25.76968237961158 -18.987432415972954 -14.146389702960354 -10.724103173407862 -8.295002302788468 -6.508404849471534 -5.201205701159107 
2.2471 -100.41089092058283 -69.68733368852403 -48.59329621973591 -34.445111730180905 -24.797149207969404 -18.236305297512665 -13.606928652107122 -10.300582181923273 -7.950080280371029 -6.2555840710637245 -4.972267913804423 
2.2925 -96.64399556044981 -67.27133299036402 -46.76448933558078 -33.15007782926875 -23.84564116120914 -17.55124335214736 -13.070212209344389 -9.8930035904026 -7.636695918945601 -5.987928649063563 -4.758444371462139 
2.3388 -92.87003632910965 -64.38343955654142 -44.92104890747916 -31.84871253438214 -22.888999959160692 -16.86287359087664 -12.520688405398039 -9.488116445958177 -7.317555266273359 -5.72488826421889 -4.549551117932236 
2.3861 -89.09698014070425 -61.8596957265933 -43.18202924919109 -30.600935398617832 -22.010680413797992 -16.18148678602357 -12.060793305253355 -9.095785146084836 -7.016325844158323 -5.482152831365749 -4.353526695697251 
2.4343 -85.53415881602942 -59.56645681046917 -41.5115777993599 -29.43575217542989 -21.161975622712603 -15.566051057983671 -11.567161561058516 -8.7388981837314 -6.722728488998988 -5.251800267481919 -4.166857845674421 
2.4835 -82.05784486598546 -57.14614688838229 -39.897760294341154 -28.31589895071664 -20.33857015572308 -14.967334626336516 -11.11700541652365 -8.386779219743321 -6.45341952283154 -5.04128417939242 -3.990896283057666 
2.5336 -78.80005254400956 -54.88936268999681 -38.34762395681267 -27.188903288835196 -19.56561753176303 -14.374610190968166 -10.685690270812115 -8.058270603175881 -6.204041482446141 -4.832163995659071 -3.8211254692798673 
2.5848 -75.54105699584053 -52.59968839129263 -36.77235165070107 -26.09834955132353 -18.76867951975722 -13.798780697986542 -10.248223394255685 -7.726346143644658 -5.937753168331168 -4.626506519517173 -3.6542846051769837 
2.637 -72.35064262701329 -50.462789445573776 -35.29776264284188 -25.07191861647742 -18.01991982642717 -13.256423453010754 -9.844718991961196 -7.412512062171992 -5.68419028421814 -4.435297356786238 -3.5019274798647086 
2.6903 -69.12422264714894 -48.312043275141505 -33.83284491070532 -24.027965450308454 -17.296075965530576 -12.705125410852911 -9.4245577562446 -7.110275276207583 -5.458245418426686 -4.24501861598522 -3.347315673638903 
2.7447 -66.32170399480935 -46.346796625461465 -32.49303536287786 -23.090792929184094 -16.61298760601779 -12.212810762217178 -9.07404136161298 -6.83256737100262 -5.24971443920928 -4.0740680451464275 -3.2096186126437907 
2.8001 -63.49755875336348 -44.40180717313593 -31.159862272312665 -22.16635720538456 -15.948274561037593 -11.738615606231681 -8.718055826829804 -6.552747014934832 -5.025560553126054 -3.907188172979496 -3.075743699076926 
2.8567 -60.71159797470588 -42.489539507761606 -29.837471007583986 -21.248708732055412 -15.301064437340127 -11.2474778577492 -8.355234778868759 -6.290276524951734 -4.8191060584406635 -3.7421301072991486 -2.943382885030397 
2.9144 -58.05647282688779 -40.669575024244935 -28.593249758773233 -20.37907252035045 -14.68251695550757 -10.795611619330128 -8.00578595467223 -6.038040800701747 -4.628488930969684 -3.586912428577786 -2.8195139707715238 
2.9733 -55.447149198435426 -38.92230415263617 -27.4019555096965 -19.534958658201482 -14.090191587625304 -10.37417565449298 -7.697375552459343 -5.795027510665051 -4.432260843415346 -3.4415367510778903 -2.7030803877127063 
3.0333 -53.04182048761342 -37.2425669056511 -26.24792464635302 -18.735728325376108 -13.502825664197832 -9.942941524636845 -7.3885651346302925 -5.55861567457479 -4.2576429923596715 -3.301226358846575 -2.5908584009692763 
3.0946 -50.59857261159502 -35.562166742609435 -25.101448932432426 -17.938812315451145 -12.946205124267813 -9.527283076186468 -7.082427294301458 -5.3203946718026565 -4.078569047740254 -3.160359683909298 -2.480116666908401 
3.1571 -48.33575442007253 -34.01120982928721 -24.01873442888511 -17.180907639258024 -12.42227631936719 -9.151290315951055 -6.796469726431942 -5.106614684959506 -3.9143276542787984 -3.031727256228179 -2.3763650037525887 
3.2209 -46.08131691423105 -32.447476519272946 -22.953739335344853 -16.45549432810718 -11.876379306385488 -8.753289875445244 -6.504255846864812 -4.903525608291465 -3.748413397937938 -2.9033202743888724 -2.2752914592283107 
3.286 -44.01327615585717 -31.01651254464836 -21.98889760951053 -15.753980781362728 -11.404445206249473 -8.403270969090297 -6.250931154126324 -4.705005174261137 -3.599657292790526 -2.787480860250299 -2.183404919123916 
3.3523 -41.956946763006094 -29.608855433959114 -20.996971617529205 -15.07396745138842 -10.923722101669526 -8.056641391930215 -5.989664975966807 -4.503357329676924 -3.4517110989926882 -2.6722328152350405 -2.0903104300150677 
3.4201 -39.9311990630042 -28.197931863382063 -20.020543274266238 -14.40578037200271 -10.427507380570692 -7.70864785268917 -5.731006406633289 -4.314576743415424 -3.3029267526674495 -2.55585802494492 -2.0009414957455336 
3.4892 -38.127093849127576 -26.95493472239717 -19.17349647791047 -13.799089696264181 -10.012701746577282 -7.402853423712742 -5.500032178031741 -4.147574456039491 -3.1737590719102498 -2.456817100283152 -1.922223037849887 
3.5596 -36.27213372705734 -25.66287858694256 -18.285069688896336 -13.172672927093753 -9.580055867239762 -7.078493412860418 -5.266731262020037 -3.9739597367193404 -3.039070446781949 -2.35167877054438 -1.8399552016216085 
3.6316 -34.53762198437299 -24.45546099692718 -17.445817581078188 -12.584200087671327 -9.159058018020557 -6.770061886118256 -5.044605049942816 -3.800918949236733 -2.912124981966973 -2.2523824090232094 -1.761100247567164 
3.7049 -32.88818802407889 -23.313131255877252 -16.63953424998101 -12.035942247725279 -8.759883811600787 -6.484490713962698 -4.830855990641207 -3.646666546826684 -2.792133158154832 -2.1615298548408957 -1.6894385523097046 
3.7798 -31.271634527014093 -22.18184104784406 -15.870092720657105 -11.483318833489792 -8.369732787945306 -6.211515754867978 -4.629091929091311 -3.4900232685199555 -2.67377100518497 -2.0692536459298934 -1.6179262145886448 
3.8561 -29.778525117650954 -21.133081160972335 -15.144193617636525 -10.978284028266666 -8.012735989440277 -5.940790705842229 -4.437555197422531 -3.346953281757039 -2.564426008807843 -1.985233761417622 -1.5516950783760866 
3.934 -28.277409706644285 -20.10073193790315 -14.40203559994697 -10.461462519458482 -7.648779381525603 -5.679187643381633 -4.2436661244292555 -3.2021946210609125 -2.4545193810545047 -1.8999795231306158 -1.4854155584299589 
4.0135 -26.877881429990886 -19.113958309411476 -13.730859958459094 -9.979232107786997 -7.302621799005631 -5.430849389456627 -4.059184062019076 -3.0659666142709425 -2.351134878305553 -1.819760076233861 -1.4216583297072534 
4.0946 -25.548466336795773 -18.177675469403578 -13.079360912834474 -9.527750635759539 -6.977071915916124 -5.1857331953312595 -3.8854758710175514 -2.935264650668447 -2.25209921664334 -1.7443533752671145 -1.363366122975513 
4.1773 -24.275309440974972 -17.29412065334716 -12.43848657411338 -9.07039527910948 -6.669766141670204 -4.970349631599879 -3.7168114687325247 -2.809705267975672 -2.1570492037556726 -1.6709331112000358 -1.3065905828595517 
4.2617 -23.039022206506527 -16.416571755967354 -11.842121017279686 -8.643486516518205 -6.3560559278420214 -4.744368033248561 -3.552228536880198 -2.6890872738950766 -2.0642952372554877 -1.5999937690589174 -1.2509978866197007 
4.3478 -21.880360204752776 -15.606967889412523 -11.26566983528016 -8.242724788605614 -6.065426527766988 -4.53038071749525 -3.39901339613166 -2.5735568373035074 -1.9764769859364806 -1.5318599223491787 -1.1977380284388763 
4.4356 -20.765909267052052 -14.826267324288562 -10.708520836364938 -7.843621469516923 -5.792688818224441 -4.330041202039698 -3.248669745140571 -2.461025735237185 -1.8916815490648529 -1.4666683359949602 -1.1469825525802744 
4.5252 -19.700502926156478 -14.071047701918815 -10.183273002056243 -7.478503688576647 -5.510700852778825 -4.132831213311726 -3.1038822985457273 -2.353483845566488 -1.8108191107042055 -1.4044969086132464 -1.0990776556077044 
4.6166 -18.68293730036718 -13.349531910923867 -9.673221538361695 -7.1072702034956645 -5.257837447819384 -3.9418524274369453 -2.9646121383153905 -2.250716642086471 -1.731149455104598 -1.3442914137594255 -1.051952803006895 
4.7099 -17.715272619546997 -12.668371882347298 -9.19490144518565 -6.761050709298876 -5.011219966787165 -3.7567409215483307 -2.8321649766763946 -2.1519038432706425 -1.656607798430536 -1.286825727151773 -1.006893259062363 
4.805 -16.797178761863922 -12.0210109026387 -8.724455457065377 -6.433702657172071 -4.7703286431599246 -3.5857551474731677 -2.7052433738623614 -2.056159155362564 -1.5845759824350703 -1.2302970509310185 -0.9635334810712513 
4.9021 -15.90410918938562 -11.386942432369764 -8.27833819540146 -6.103455413788609 -4.543678034936255 -3.4222237443248558 -2.582096703366639 -1.964579920136114 -1.513919548918992 -1.1772637669620292 -0.9222513287170717 
5.0011 -15.081201866623019 -10.807711716574293 -7.867570477672463 -5.818842089054329 -4.325073657036251 -3.2619832450971504 -2.465120314018457 -1.8777952830343763 -1.449478198053106 -1.127340734079937 -0.8839053373755206 
5.1021 -14.282972790211751 -10.234657246413366 -7.457613086867648 -5.522546862452613 -4.114729147170989 -3.1081377589674033 -2.3520401670657565 -1.7927138059363033 -1.3847754073721505 -1.0774074366858069 -0.8446719601382704 
5.2052 -13.513060992281705 -9.688606962795147 -7.061662862465756 -5.234284803996777 -3.9180888728310803 -2.9584171562669006 -2.2420135178912552 -1.7112490501602933 -1.321735324680755 -1.0295034498459628 -0.807124892470179 
5.3104 -12.80806322570266 -9.187857791715281 -6.711154421086311 -4.976904420929805 -3.72529868055926 -2.8192795586637853 -2.138900562024281 -1.6343541363624086 -1.2635542297400975 -0.9850607349857571 -0.7731896767317153 
5.4176 -12.11686164603312 -8.691966936038376 -6.360732358409968 -4.726412260593939 -3.532598497388023 -2.684716977744297 -2.0394378297518814 -1.55922713436751 -1.2080517318902428 -0.9414604324241921 -0.7397870862482946 
5.5271 -11.46244501376296 -8.228943379006337 -6.015366125041661 -4.480532997303282 -3.3613217126481842 -2.553797890354711 -1.9429595014938048 -1.4877257598588756 -1.1525958290275704 -0.899350676632066 -0.7074755434375914 
5.6387 -10.849333107163101 -7.798599982966205 -5.709394505943623 -4.253388357080421 -3.1990660411957066 -2.431786616691326 -1.852989108264802 -1.4205185655242645 -1.1008311236589359 -0.8601853587013852 -0.6757326363399727 
5.7526 -10.247295356651799 -7.369966851873233 -5.40323982628627 -4.031414467247085 -3.0307596596524853 -2.3103112971885693 -1.7627300745677679 -1.3527181386273806 -1.0501369998066785 -0.8207384643968647 -0.6458840486277035 
5.8689 -9.697406850329385 -6.970468271349064 -5.114429667099097 -3.818033131594098 -2.8800406679589554 -2.198098139029973 -1.679282676385136 -1.2903814455072669 -1.0030568376259112 -0.7845994257447415 -0.6176525110325363 
5.9874 -9.168511519789714 -6.593463903089603 -4.8391510583001445 -3.625493582939146 -2.733889142185485 -2.089572345756883 -1.5989125209724868 -1.2307440076195815 -0.9571936818118633 -0.7491536695891914 -0.589870608564652 
6.1084 -8.665300126443606 -6.229139370916096 -4.576150468066011 -3.433341899625054 -2.5922402059872063 -1.9843098828288186 -1.5209711757078328 -1.172041884382021 -0.9121067274913561 -0.7146539166121739 -0.563838774998296 
6.2318 -8.185716678262356 -5.89285534176654 -4.3371363644989085 -3.245999486763332 -2.4597081641300043 -1.8862706139821726 -1.4477423352065233 -1.1168553144059263 -0.8706640153612206 -0.6823819906302788 -0.538771710946849 
6.3577 -7.732729296765044 -5.5679484417300165 -4.101799787187508 -3.074894365649045 -2.3323360924986742 -1.7910039234686317 -1.3769379267221717 -1.0630839655361135 -0.8295312308000271 -0.650976151059929 -0.5142987126319661 
6.4861 -7.309716312826854 -5.256979800062406 -3.87340766318046 -2.9138105165641326 -2.211830554097005 -1.7005008277914175 -1.3098419572367086 -1.0127406848538574 -0.7911556514794569 -0.622092930971955 -0.49111538404028005 
6.6171 -6.900621777401381 -4.966227976970126 -3.6595711642168793 -2.755914595087134 -2.0949807957977535 -1.6133301969023761 -1.2437591612171337 -0.9642292443515111 -0.7536757393461009 -0.5927091413575946 -0.4689193213745092 
6.7508 -6.516505884762701 -4.696560954053673 -3.461022373039314 -2.6067276287001464 -1.9840994594338537 -1.530801671049684 -1.1820288743739762 -0.916988759916332 -0.7177756471294447 -0.564768635654526 -0.44712608583863733 
6.8872 -6.145351404622595 -4.425760658283263 -3.2742750354656724 -2.4660959552973916 -1.8796360229481208 -1.4521505674429083 -1.1234452527608423 -0.872043887533032 -0.6838776833786451 -0.5391019076808723 -0.4268534077884106 
7.0263 -5.808823860440361 -4.180562821240043 -3.093160011010222 -2.332760350993885 -1.7804559506855657 -1.3772370247956474 -1.0669207058340744 -0.8299616162272472 -0.6511293837474774 -0.5139634478194335 -0.407407651349765 
7.1682 -5.479379856754871 -3.9501362931879354 -2.9155906850427558 -2.2045416310322077 -1.6849868795256893 -1.3051464497273542 -1.0125039918645746 -0.7890782023082058 -0.6203273476594544 -0.4892854021383294 -0.38910358499050013 
7.313 -5.164566734075962 -3.7186517254997558 -2.753186202075098 -2.0825808611540726 -1.5935942646208114 -1.2362459905912742 -0.960560951278988 -0.7492706264225624 -0.5897655882668674 -0.4660707846783245 -0.37036559292861215 
7.4608 -4.879279289476094 -3.5151506057203603 -2.599696628874939 -1.9682998207210507 -1.50819251389007 -1.1715854100948122 -0.9115042566306488 -0.7123096279520291 -0.5611438794675204 -0.44430786135998 -0.35303426774107594 
7.6115 -4.59558190576315 -3.3136403030862382 -2.453805658272421 -1.8595566773671974 -1.42608774415368 -1.109031868252167 -0.8646269877584372 -0.6762834130529498 -0.5335591274247333 -0.42288926916195857 -0.33671013770872726 
7.7653 -4.336023197784542 -3.1205926765101584 -2.316026242514739 -1.756463959453093 -1.3484092447199387 -1.0509234789148874 -0.8200348548017886 -0.6430908264196822 -0.5077130217436746 -0.402892855862129 -0.3205191719745799 
7.9221 -4.090234971424259 -2.9486038592863357 -2.1842022541837043 -1.6580149305050993 -1.2752067716217725 -0.9946516220892605 -0.7770652498948842 -0.6102873873710417 -0.48288805400121304 -0.38292633945100707 -0.3058142881775428 
8.0822 -3.8512738110379736 -2.7761512025475423 -2.0601936752089296 -1.5650562663297598 -1.2048005867259508 -0.9406376373150689 -0.7367661290851153 -0.578870005096702 -0.4586111150358966 -0.36472966632893533 -0.2914800437275392 
8.2454 -3.6371537338529523 -2.618735635831631 -1.943291554928249 -1.4776539566672109 -1.1386096456021737 -0.8902878573687123 -0.6980108377356318 -0.5495293088725688 -0.4357831032792878 -0.34687743597821064 -0.27703081729162626 
8.412 -3.4221732857331992 -2.468347842735903 -1.8312416629021633 -1.3933037570499014 -1.074875162640161 -0.8416962467789953 -0.6607908978436039 -0.5207835354027271 -0.41352194781512114 -0.32977936300772026 -0.26381614944005605 
8.5819 -3.2233019094917164 -2.32380960553348 -1.7267167461494828 -1.3148466026582302 -1.0154152985660254 -0.7961712441785727 -0.6257361867564943 -0.4941144777715596 -0.3929770396728396 -0.3138188778454015 -0.25153696288206445 
8.7553 -3.0397365267066387 -2.1890826018106657 -1.6267120194125597 -1.2397593903513462 -0.9584547628661557 -0.7520242751424755 -0.5918472041197212 -0.4680059613722404 -0.3731010602467014 -0.29793638797523714 -0.23886025876558786 
8.9322 -2.8665253626311107 -2.062385108700944 -1.533346637178857 -1.1695042992792457 -0.9046395120777094 -0.7107308094593201 -0.5605489807948112 -0.4439001532002591 -0.35404819543685273 -0.28321610987893925 -0.2271377968876082 
9.1126 -2.6963126594439304 -1.9423595071436464 -1.4441369071983527 -1.1025233009723223 -0.8540648644648521 -0.6719232424434955 -0.5307152196989204 -0.4206038585280649 -0.3357038047142076 -0.2691823681894093 -0.21658693851901234 
9.2967 -2.536295411565536 -1.8288885705103646 -1.3603114724199958 -1.038716583431334 -0.8054015371040499 -0.6344120843500315 -0.5013204968908224 -0.39809876292191815 -0.31867604019550383 -0.25542123696334984 -0.20569756457136323 
9.4845 -2.3941946067549837 -1.7219962368150032 -1.2813087720814664 -0.9789893777524236 -0.759767284542326 -0.5993479343262075 -0.4740315832639689 -0.37719688765363824 -0.3020499615783059 -0.24235295414935304 -0.19527523250353976 
9.6761 -2.252179591893835 -1.6204518524984528 -1.2065435962244733 -0.9227216584673282 -0.7166014375691088 -0.5657653968889547 -0.4485965537254215 -0.3569950552912603 -0.28613070424372666 -0.2305824864561058 -0.1859021908997906 
9.8716 -2.118563873770045 -1.5248010636353198 -1.1354113989935777 -0.8688790365692428 -0.6751987662808709 -0.5333988096721594 -0.4233954531944912 -0.33769157505953984 -0.27141517792208397 -0.21838207074714266 -0.17641097197543454 
10.071 -1.998768341974133 -1.4381774989868568 -1.07046053860822 -0.819838673811941 -0.6378618603654569 -0.5046977895598241 -0.4006841032205914 -0.3198295688799998 -0.25755110076492843 -0.20758615120663204 -0.1679647607148242 
10.274 -1.8785821885676293 -1.3512376177016456 -1.0069143794601285 -0.7709332139424478 -0.6006773856628583 -0.47563061959007047 -0.3782277888073262 -0.30258300714672404 -0.2435906508520795 -0.19665493295093528 -0.15922976285353296 
10.482 -1.7629857614420583 -1.2677826176430727 -0.9445021310179808 -0.7237193743528432 -0.564224270902071 -0.44682484006747103 -0.35614230478102715 -0.2853000913165974 -0.2301027727155194 -0.18593936308832093 -0.15074496606114288 
10.694 -1.6620413335107895 -1.194802639489003 -0.8901097052099602 -0.6829428254814864 -0.532266429913149 -0.42234210826914187 -0.3365547060219939 -0.26969723025077513 -0.2178953616899072 -0.1767901953271561 -0.1433640793650427 
10.91 -1.566857324261759 -1.1262491199316178 -0.8395527519013091 -0.6436869038376765 -0.5027325302571061 -0.3992755643227933 -0.31844043875388955 -0.25562572201765893 -0.2067151239987134 -0.16763376950933825 -0.1362626150378628 
11.13 -1.4729952612825161 -1.0581394728054851 -0.7888126942756647 -0.605178742354769 -0.47299070727908976 -0.37588654905723484 -0.30042191854167233 -0.24133029343422852 -0.19553478291399415 -0.15867908209747228 -0.12913100076883022 
11.355 -1.3849612318854687 -0.9948517862548655 -0.7414341578865388 -0.5696797625407033 -0.44487656887796534 -0.35396914450304673 -0.28338746483242294 -0.2278021068671517 -0.18471330993463767 -0.15024443804274829 -0.12241778109687296 
11.584 -1.3041105864727591 -0.9367235507758906 -0.6980739093998283 -0.5362024102389129 -0.41932487659022155 -0.334053656660172 -0.2674652401530857 -0.2157320342276885 -0.17502303389056806 -0.14246067794834533 -0.11621418592230653 
11.818 -1.2241861275345083 -0.8785665636816842 -0.6552325386592004 -0.5034155842067141 -0.3942908710526782 -0.3141490472157149 -0.2517759082068004 -0.20311322521508046 -0.16505256831402548 -0.1345219035966393 -0.10993825746169322 
12.057 -1.1495172989494566 -0.824485896141282 -0.6150606114108919 -0.47299433781788663 -0.3702647121864024 -0.2951543337360011 -0.23684423980460928 -0.19136705752793443 -0.15573860977880155 -0.1271678029585947 -0.10403110292819649 
12.301 -1.083835055480833 -0.7772154680224349 -0.579318972660254 -0.44560350018097306 -0.34924046553590904 -0.2786629815889128 -0.2238144109665782 -0.1809409155421941 -0.147522210992375 -0.12058229097372651 -0.09877311334368419 
12.549 -1.0183563533706481 -0.7302643224343026 -0.5443476925300177 -0.4185856690481115 -0.32850711665311405 -0.2626370629704421 -0.2109645955122076 -0.1705664684649326 -0.13929966293846446 -0.11399644421482708 -0.09347454444779207 
12.803 -0.9571849606259839 -0.6857887191358263 -0.5115766446789504 -0.39375998577130633 -0.3087264891892587 -0.24690104053639167 -0.19872616049611036 -0.16111354565025038 -0.13151196615991662 -0.10778697275802374 -0.08851416676118716 
13.061 -0.9014347092098186 -0.6457470353072641 -0.48172294944120564 -0.3707115765409219 -0.29101254423662964 -0.23262153929471002 -0.1874274971701338 -0.15204620776301786 -0.12435685682925614 -0.10201820341788254 -0.08393004141001661 
13.325 -0.8455854349803665 -0.60561508321387 -0.4515108749708291 -0.34754845388940336 -0.2729464276134581 -0.21869389435682574 -0.17626927457881977 -0.14309653358646526 -0.11716228327441722 -0.09626488987961312 -0.07921630332066554 
13.594 -0.795027527765316 -0.5691731130608608 -0.4239613523138086 -0.32690809484229755 -0.25682760697827123 -0.20565826323348424 -0.16602240719333844 -0.13489709508238684 -0.11057737296584005 -0.09094009582903181 -0.07497260315507842 
13.869 -0.7468105914074377 -0.5340458127350904 -0.3983541552595634 -0.3068009627088375 -0.24128330417220167 -0.19344571526691057 -0.1560789513743323 -0.12702336501691566 -0.10424613602164512 -0.08584384593344994 -0.0708652254463519 
14.149 -0.7025629399662764 -0.5022949028542902 -0.374814927701509 -0.288706408145249 -0.22720154833295955 -0.18204427678032153 -0.1472735030435624 -0.11986514153614633 -0.09848480959086046 -0.08120127612723071 -0.06710842300244863 
14.435 -0.6586416574085241 -0.47085135433934794 -0.3507706531007967 -0.2702572424557351 -0.21271151390085785 -0.17074930256335616 -0.138152694719882 -0.11265823770383164 -0.09263011253602016 -0.07644688990471954 -0.06326665653722979 
14.727 -0.6206307153175601 -0.44322777943054603 -0.33030946390384713 -0.25452193862507333 -0.200386084517538 -0.16099770540244196 -0.13029884142627662 -0.10629439226087753 -0.08752476400568723 -0.07233190012618164 -0.059909472348680604 
15.024 -0.5823142414850636 -0.41586620336391145 -0.30996408951887944 -0.23914205172530828 -0.1881614611096579 -0.15128433972957625 -0.12253344112002988 -0.10005807926604901 -0.08245858990825508 -0.06821222901371045 -0.056590067968067044 
15.328 -0.5471237199886572 -0.3904663847670947 -0.2907316781063576 -0.22427688038403393 -0.17669817154967976 -0.14221196285429397 -0.115217003588313 -0.09417347728801624 -0.07766359164221297 -0.06433635071600274 -0.053427533809603 
15.637 -0.515025635365999 -0.3672064951362851 -0.27381993648709113 -0.21099806044339442 -0.16637203524785532 -0.1337421404911734 -0.10852394204275018 -0.08877033297011616 -0.0733215689348919 -0.060786199359989954 -0.05054095315745025 
15.953 -0.4826302689685413 -0.3440557376149042 -0.2563900875278655 -0.19763211730454017 -0.1557641496034615 -0.12548611346930014 -0.10188228643822161 -0.08341516199916472 -0.06893626762647853 -0.05719937687428361 -0.047618526437397155 
16.275 -0.45399218774842254 -0.3235006640500584 -0.24073386264286947 -0.18577539609672006 -0.14665968479051308 -0.11798301726715481 -0.09583783744042032 -0.0785378990562607 -0.06497264996401311 -0.053988768062902356 -0.044979230571089254 
16.604 -0.4252230075638531 -0.30293229568829627 -0.2255708654217809 -0.17405173083261416 -0.1372606244593346 -0.11055984159448928 -0.08986851474929682 -0.07370582957072253 -0.06102208528812594 -0.05076283559244377 -0.04234888869007841 
16.94 -0.39967116136974024 -0.2845464793278142 -0.21189184140388023 -0.1633188094479598 -0.12889343903739192 -0.10395312153175498 -0.08456560914196837 -0.06938882116262264 -0.05750530203760776 -0.04787420920047727 -0.03998724107899816 
17.282 -0.37604080888025115 -0.2674578890196341 -0.1989927676762862 -0.15355212417264325 -0.12124173250821585 -0.09774388500769957 -0.0795690624010421 -0.06534380632629506 -0.05420536758650699 -0.04517974689747737 -0.03778076877300279 
17.631 -0.35300222637609974 -0.2509456893867016 -0.18659314643125968 -0.14414575273510727 -0.11374949718403352 -0.09177613033303363 -0.07475593070587765 -0.06144004902713128 -0.05099034979052172 -0.04251756135401688 -0.03560788454017744 
17.987 -0.3311156228954705 -0.23492430639298528 -0.17509144654231448 -0.13490290401463031 -0.10659675225533667 -0.08601868405181318 -0.07010159778296304 -0.05764176265891956 -0.04791191062559353 -0.0399992329650689 -0.03348873321052702 
18.351 -0.3110039974443122 -0.2208901344723576 -0.16438722708894654 -0.12665578058775068 -0.10009577348867368 -0.08081789469160933 -0.06587629587572247 -0.054242859123558425 -0.04508220975377994 -0.03767994456489226 -0.03161283058247946 
18.721 -0.2925004844704784 -0.20781069236532645 -0.1543311649549436 -0.11917353774092859 -0.09411277445768533 -0.07601507660059773 -0.06199564845646416 -0.051073383638729083 -0.04249733198104834 -0.03553620261185607 -0.02984316427308672 
